0000056873;777891827;18200000000;38118000000;7886000000;429000000;21635000000;22229000000;6800000000;7000000000;155000000;43864000000;30283000000;4664000000;469000000;14274000000;802000000;10803000000;804000000;1659000000;10336000000;523000000;5400000;1
0000310764;374575145;71863352935;30167000000;0;4337000000;2567000000;2147000000;384000000;350000000;127000000;4714000000;17360000000;2191000000;479000000;4400000000;374100000;11360000000;379900000;2713000000;0;286000000;400000;1
0001058290;548637106;34900000000;16204000000;11022000000;2645000000;1309000000;2042000000;926000000;947000000;217000000;3351000000;5182000000;2499000000;643000000;2983000000;559000000;7611000000;560000000;1842000000;1134000000;25000000;2100000;1
0000032604;598039467;28300000000;20497000000;8233000000;1494000000;3642000000;5029000000;500000000;500000000;110000000;8671000000;0;3083000000;345000000;5976000000;602900000;7139000000;606600000;1965000000;565000000;0;1949000;1
0001276187;2689897793;30570000000;98880000000;0;291000000;74193000000;15597000000;1000000000;961000000;113000000;89790000000;0;0;195000000;7724000000;0;7867000000;0;3592000000;1776000000;1932000000;8900000;0
0000045012;879911447;19800000000;25377000000;8012000000;2268000000;7310000000;12630000000;931000000;1033000000;0;19940000000;17352000000;2445000000;7000000;4878000000;870000000;11212000000;875000000;1656000000;1190000000;534000000;9800000;1
0000027904;640093995;36900000000;64532000000;15358000000;2882000000;0;0;5627000000;6095000000;161000000;0;0;8425000000;1431000000;20204000000;651000000;8249000000;653000000;4767000000;7715000000;481000000;0;1
0000040704;609869264;31856100000;30111200000;7054500000;1677800000;3787200000;6293300000;365200000;0;94900000;10080500000;22191800000;3676200000;480500000;7087100000;608100000;4186500000;613300000;2181200000;412500000;418500000;1947600;1
0000049826;318864237;45600000000;15068000000;0;1981000000;1729000000;3498000000;206000000;179000000;41000000;5227000000;0;2995000000;767000000;2154000000;323900000;6253000000;325600000;0;191000000;223000000;200000;1
0001393311;174758632;35489494000;11365444000;9062911000;409743000;0;0;38700000;38700000;25833000;0;2285777000;2067643000;0;0;174287000;0;174530000;1520534000;0;0;0;1
0000896159;451907796;67000000000;189152000000;55331000000;1537000000;1900000000;0;551000000;603000000;0;0;121612000000;6878000000;956000000;0;455910463;0;458914663;4865000000;660000000;512000000;1492900;1
0001035002;409337126;35500000000;66306000000;40575000000;2583000000;29264000000;15030000000;1329000000;1290000000;89000000;44294000000;0;6165000000;858000000;17261000000;413000000;31800000000;414000000;3412000000;1603000000;452000000;677482;1
0000031462;288166440;56547973473;20869100000;8685300000;186400000;3954900000;4065300000;577500000;578000000;91100000;8020200000;12143300000;2420700000;322700000;3630600000;288300000;4828400000;292600000;0;659000000;189400000;207704;1
0001156375;358402226;68500000000;75215300000;26128900000;1551400000;448700000;867500000;417100000;557100000;73100000;1411500000;51510400000;2672800000;573800000;38522500000;357155000;39567800000;358239000;2116500000;0;146300000;588057;1
0001318605;181341586;31540000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
